Epoch,Train Accuracy,Validation Accuracy
1,0.6330992627750005,0.5864287803451301
2,0.7586609348557645,0.7968704299502778
3,0.8387441887607228,0.5881836794384323
4,0.8672411445466747,0.8334308277274056
5,0.8821218074656189,0.8974846446329335
6,0.9033048687972922,0.910500146241591
7,0.9172712949094516,0.8650190114068441
8,0.9490750646773911,0.9432582626498976
9,0.9561944406621409,0.9404796724188359
10,0.9586648252251551,0.9466218192453933
11,0.9603765877570075,0.9469143024276104
12,0.962652453850493,0.9477917519742615
13,0.9645587348518742,0.9520327581164083
14,0.9672236378844171,0.9507165837964316
15,0.9728646735007489,0.9524714828897338
16,0.9734482289093349,0.9534951740274934
17,0.9739150732362037,0.9533489324363849
18,0.9751794432881402,0.9530564492541679
19,0.9747515026551771,0.955103831529687
20,0.9747515026551771,0.9543726235741444
21,0.9762103911766422,0.9537876572097104
22,0.9774747612285786,0.954518865165253
23,0.9772024353712384,0.954518865165253
24,0.9774747612285786,0.9534951740274934
25,0.9772802427590499,0.9539338988008189
26,0.9777665389328716,0.9537876572097104
27,0.9771440798303799,0.954518865165253
28,0.977863798167636,0.9548113483474701
29,0.9777276352389659,0.9532026908452764
30,0.9777276352389659,0.9526177244808424
31,0.9767161391974167,0.955396314711904
32,0.9781944795658347,0.9543726235741444
33,0.9779416055554474,0.954518865165253
34,0.9771635316773327,0.954226381983036
35,0.9779416055554474,0.954518865165253
36,0.9776109241572487,0.9537876572097104
37,0.978155575871929,0.9543726235741444
38,0.9784668054231749,0.9546651067563615
39,0.9781166721780232,0.9539338988008189
40,0.9779610574024004,0.9546651067563615
41,0.9776887315450602,0.9549575899385785
42,0.9779610574024004,0.9548113483474701
43,0.9782722869536462,0.9552500731207956
44,0.9769106576669454,0.9548113483474701
45,0.9779416055554474,0.9549575899385785
46,0.9783695461884105,0.9548113483474701
47,0.9779416055554474,0.9543726235741444
48,0.9778248944737302,0.9552500731207956
49,0.9785057091170806,0.9530564492541679
50,0.9775914723102959,0.9548113483474701
